Geneid	locus	condition	avg.z
gene-SYNPCC7002_RS09320	SYNPCC7002_A1861	8	-0.14301903625044776
gene-SYNPCC7002_RS09320	SYNPCC7002_A1861	30	-0.40362803543105535
gene-SYNPCC7002_RS09325	SYNPCC7002_A1862	0.04	1.2424385627952605
gene-SYNPCC7002_RS09325	SYNPCC7002_A1862	4	-0.8821694690730527
gene-SYNPCC7002_RS09325	SYNPCC7002_A1862	8	-0.418489062613817
gene-SYNPCC7002_RS09325	SYNPCC7002_A1862	30	0.05821996889160576
gene-SYNPCC7002_RS09330	SYNPCC7002_A1863	0.04	-1.3909367841470566
gene-SYNPCC7002_RS09330	SYNPCC7002_A1863	4	0.5016146971173999
gene-SYNPCC7002_RS09330	SYNPCC7002_A1863	8	1.013637694250819
gene-SYNPCC7002_RS09330	SYNPCC7002_A1863	30	-0.12431560722117273
gene-SYNPCC7002_RS09335	SYNPCC7002_A1864	0.04	-0.5597668193932115
gene-SYNPCC7002_RS09335	SYNPCC7002_A1864	4	-0.6937966261037668
gene-SYNPCC7002_RS09335	SYNPCC7002_A1864	8	0.4161282633842557
gene-SYNPCC7002_RS09335	SYNPCC7002_A1864	30	0.8374351821126961
gene-SYNPCC7002_RS09340	SYNPCC7002_A1865	0.04	-0.8855761430453316
gene-SYNPCC7002_RS09340	SYNPCC7002_A1865	4	1.091208282575419
gene-SYNPCC7002_RS09340	SYNPCC7002_A1865	8	0.7822942994578874
gene-SYNPCC7002_RS09340	SYNPCC7002_A1865	30	-0.9879264389879635
gene-SYNPCC7002_RS09345	SYNPCC7002_A1866	0.04	0.7375271964820762
gene-SYNPCC7002_RS09345	SYNPCC7002_A1866	4	-0.6630449303997319
gene-SYNPCC7002_RS09345	SYNPCC7002_A1866	8	0.05068894888127452
gene-SYNPCC7002_RS09345	SYNPCC7002_A1866	30	-0.1251712149636154
gene-SYNPCC7002_RS09350	SYNPCC7002_A1867	0.04	1.0580243470762016
gene-SYNPCC7002_RS09350	SYNPCC7002_A1867	4	-0.21099315781735642
gene-SYNPCC7002_RS09350	SYNPCC7002_A1867	8	-1.2063931344473982
gene-SYNPCC7002_RS09350	SYNPCC7002_A1867	30	0.3593619451885485
gene-SYNPCC7002_RS09355	SYNPCC7002_A1868	0.04	0.9302041979321103
gene-SYNPCC7002_RS09355	SYNPCC7002_A1868	4	-0.48651494510298016
gene-SYNPCC7002_RS09355	SYNPCC7002_A1868	8	-0.9679864405791542
gene-SYNPCC7002_RS09355	SYNPCC7002_A1868	30	0.5242971877500278
gene-SYNPCC7002_RS09360	SYNPCC7002_A1870	0.04	1.4739528208139303
gene-SYNPCC7002_RS09360	SYNPCC7002_A1870	4	-0.5706386550877848
gene-SYNPCC7002_RS09360	SYNPCC7002_A1870	8	-0.9525072031191656
gene-SYNPCC7002_RS09360	SYNPCC7002_A1870	30	0.049193037393018266
gene-SYNPCC7002_RS09365	SYNPCC7002_A1871	0.04	1.2221355026081777
gene-SYNPCC7002_RS09365	SYNPCC7002_A1871	4	-0.7279995372180362
gene-SYNPCC7002_RS09365	SYNPCC7002_A1871	8	-0.7633754548989372
gene-SYNPCC7002_RS09365	SYNPCC7002_A1871	30	0.26923948950879745
gene-SYNPCC7002_RS09370	SYNPCC7002_A1872	0.04	0.9339910085195796
gene-SYNPCC7002_RS09370	SYNPCC7002_A1872	4	-0.9681157171159915
gene-SYNPCC7002_RS09370	SYNPCC7002_A1872	8	-0.7695213627582737
gene-SYNPCC7002_RS09370	SYNPCC7002_A1872	30	0.8036460713546881
gene-SYNPCC7002_RS09375	SYNPCC7002_A1873	0.04	0.8588006237172298
gene-SYNPCC7002_RS09375	SYNPCC7002_A1873	4	-0.5406689245255877
gene-SYNPCC7002_RS09375	SYNPCC7002_A1873	8	-0.8592389020922448
gene-SYNPCC7002_RS09375	SYNPCC7002_A1873	30	0.5411072029006048
gene-SYNPCC7002_RS09380	SYNPCC7002_A1874	0.04	0.8849212625720707
gene-SYNPCC7002_RS09380	SYNPCC7002_A1874	4	-0.19359643643562247
gene-SYNPCC7002_RS09380	SYNPCC7002_A1874	8	-0.8442925444574507
gene-SYNPCC7002_RS09380	SYNPCC7002_A1874	30	0.1529677183210016
gene-SYNPCC7002_RS09385	SYNPCC7002_A1875	0.04	-0.05043190857485238
gene-SYNPCC7002_RS09385	SYNPCC7002_A1875	4	0.07632607026173298
gene-SYNPCC7002_RS09385	SYNPCC7002_A1875	8	-0.07762140176189825
gene-SYNPCC7002_RS09385	SYNPCC7002_A1875	30	0.05172724007501904
gene-SYNPCC7002_RS09395	SYNPCC7002_A1877	0.04	-0.5507852397429585
gene-SYNPCC7002_RS09395	SYNPCC7002_A1877	4	0.3767569669941394
gene-SYNPCC7002_RS09395	SYNPCC7002_A1877	8	0.3222570011785781
gene-SYNPCC7002_RS09395	SYNPCC7002_A1877	30	-0.14822872842976065
gene-SYNPCC7002_RS09400	SYNPCC7002_A1878	0.04	-0.857622969360198
gene-SYNPCC7002_RS09400	SYNPCC7002_A1878	4	0.719979393059853
gene-SYNPCC7002_RS09400	SYNPCC7002_A1878	8	0.7727371215271905
gene-SYNPCC7002_RS09400	SYNPCC7002_A1878	30	-0.6350935452268425
gene-SYNPCC7002_RS09410	SYNPCC7002_A1880	0.04	-0.4781689559024752
gene-SYNPCC7002_RS09410	SYNPCC7002_A1880	4	0.6942549769649706
gene-SYNPCC7002_RS09410	SYNPCC7002_A1880	8	0.21873444929788435
gene-SYNPCC7002_RS09410	SYNPCC7002_A1880	30	-0.434820470360381
gene-SYNPCC7002_RS09415	SYNPCC7002_A1881	0.04	-1.0232631475895342
gene-SYNPCC7002_RS09415	SYNPCC7002_A1881	4	0.49807346720520473
gene-SYNPCC7002_RS09415	SYNPCC7002_A1881	8	0.39819977806237256
gene-SYNPCC7002_RS09415	SYNPCC7002_A1881	30	0.12698990232195873
gene-SYNPCC7002_RS09420	SYNPCC7002_A1882	0.04	1.19077665978801
gene-SYNPCC7002_RS09420	SYNPCC7002_A1882	4	-0.46932985453571524
gene-SYNPCC7002_RS09420	SYNPCC7002_A1882	8	0.32848580661965576
gene-SYNPCC7002_RS09420	SYNPCC7002_A1882	30	-1.0499326118719516
gene-SYNPCC7002_RS09425	SYNPCC7002_A1883	0.04	1.1635080489081153
gene-SYNPCC7002_RS09425	SYNPCC7002_A1883	4	-0.29852200887244146
gene-SYNPCC7002_RS09425	SYNPCC7002_A1883	8	0.20562559019733895
gene-SYNPCC7002_RS09425	SYNPCC7002_A1883	30	-1.0706116302330149
gene-SYNPCC7002_RS09430	SYNPCC7002_A1884	0.04	1.201052014988333
gene-SYNPCC7002_RS09430	SYNPCC7002_A1884	4	-0.34080683726155286
gene-SYNPCC7002_RS09430	SYNPCC7002_A1884	8	0.08715666391366789
gene-SYNPCC7002_RS09430	SYNPCC7002_A1884	30	-0.9474018416404482
gene-SYNPCC7002_RS09435	SYNPCC7002_A1885	0.04	1.4750013407008866
gene-SYNPCC7002_RS09435	SYNPCC7002_A1885	4	-0.6010382896289465
gene-SYNPCC7002_RS09435	SYNPCC7002_A1885	8	-0.082272490080903593
gene-SYNPCC7002_RS09435	SYNPCC7002_A1885	30	-0.7916905609910299
gene-SYNPCC7002_RS09440	SYNPCC7002_A1886	0.04	1.634028178447265
gene-SYNPCC7002_RS09440	SYNPCC7002_A1886	4	-0.6499477742501533
gene-SYNPCC7002_RS09440	SYNPCC7002_A1886	8	-0.7096684183230682
gene-SYNPCC7002_RS09440	SYNPCC7002_A1886	30	-0.2744119858740398
gene-SYNPCC7002_RS09450	SYNPCC7002_A1888	0.04	-0.48288587867212723
gene-SYNPCC7002_RS09450	SYNPCC7002_A1888	4	0.05753886681882863
gene-SYNPCC7002_RS09450	SYNPCC7002_A1888	8	0.993882585441346
gene-SYNPCC7002_RS09450	SYNPCC7002_A1888	30	-0.5685355735880495
gene-SYNPCC7002_RS09455	SYNPCC7002_A1889	0.04	-0.2500000000000004
gene-SYNPCC7002_RS09455	SYNPCC7002_A1889	4	-0.2500000000000004
gene-SYNPCC7002_RS09455	SYNPCC7002_A1889	8	0.7499999999999996
gene-SYNPCC7002_RS09455	SYNPCC7002_A1889	30	-0.2500000000000004
gene-SYNPCC7002_RS09460	SYNPCC7002_A1890	0.04	-1.478143204904833
gene-SYNPCC7002_RS09460	SYNPCC7002_A1890	4	0.9134531251792338
gene-SYNPCC7002_RS09460	SYNPCC7002_A1890	8	0.6560767868832245
gene-SYNPCC7002_RS09460	SYNPCC7002_A1890	30	-0.09138670715762574
gene-SYNPCC7002_RS09465	SYNPCC7002_A1891	0.04	-1.0946979880701933
gene-SYNPCC7002_RS09465	SYNPCC7002_A1891	4	1.0974881754062684
gene-SYNPCC7002_RS09465	SYNPCC7002_A1891	8	0.513061918989623
gene-SYNPCC7002_RS09465	SYNPCC7002_A1891	30	-0.5158521063257088
gene-SYNPCC7002_RS09470	SYNPCC7002_A1892	0.04	-1.465195841903691
gene-SYNPCC7002_RS09470	SYNPCC7002_A1892	4	0.6154628607613896
gene-SYNPCC7002_RS09470	SYNPCC7002_A1892	8	1.039842912336195
gene-SYNPCC7002_RS09470	SYNPCC7002_A1892	30	-0.19010993119388617
gene-SYNPCC7002_RS09475	SYNPCC7002_A1893	0.04	-0.8267517224304923
gene-SYNPCC7002_RS09475	SYNPCC7002_A1893	4	0.46393402002634326
gene-SYNPCC7002_RS09475	SYNPCC7002_A1893	8	0.8719853218987872
gene-SYNPCC7002_RS09475	SYNPCC7002_A1893	30	-0.5091676194946381
gene-SYNPCC7002_RS09480	SYNPCC7002_A1894	0.04	-0.8770603954728378
gene-SYNPCC7002_RS09480	SYNPCC7002_A1894	4	1.1284911810811222
gene-SYNPCC7002_RS09480	SYNPCC7002_A1894	8	0.6887060221862855
gene-SYNPCC7002_RS09480	SYNPCC7002_A1894	30	-0.940136807794572
gene-SYNPCC7002_RS09485	SYNPCC7002_A1895	0.04	-1.6109869397838814
gene-SYNPCC7002_RS09485	SYNPCC7002_A1895	4	0.5761560690135478
gene-SYNPCC7002_RS09485	SYNPCC7002_A1895	8	0.8446090884158325
gene-SYNPCC7002_RS09485	SYNPCC7002_A1895	30	0.19022178235450546
gene-SYNPCC7002_RS09490	SYNPCC7002_A1896	0.04	0.48121245639489946
gene-SYNPCC7002_RS09490	SYNPCC7002_A1896	4	-1.3413822787216274
gene-SYNPCC7002_RS09490	SYNPCC7002_A1896	8	0.5321063233548098
gene-SYNPCC7002_RS09490	SYNPCC7002_A1896	30	0.32806349897192744
gene-SYNPCC7002_RS09495	SYNPCC7002_A1897	0.04	-0.9589907294668368
gene-SYNPCC7002_RS09495	SYNPCC7002_A1897	4	-0.35736797355578664
gene-SYNPCC7002_RS09495	SYNPCC7002_A1897	8	0.06382888067515238
gene-SYNPCC7002_RS09495	SYNPCC7002_A1897	30	1.252529822347464
gene-SYNPCC7002_RS09500	SYNPCC7002_A1898	0.04	0.6012942302855044
gene-SYNPCC7002_RS09500	SYNPCC7002_A1898	4	-0.5656040623000056
gene-SYNPCC7002_RS09500	SYNPCC7002_A1898	8	-1.145067452074931
gene-SYNPCC7002_RS09500	SYNPCC7002_A1898	30	1.1093772840894256
gene-SYNPCC7002_RS09505	SYNPCC7002_A1899	0.04	-0.17953903586372946
gene-SYNPCC7002_RS09505	SYNPCC7002_A1899	4	-0.9460657311569246
gene-SYNPCC7002_RS09505	SYNPCC7002_A1899	8	-0.06892615218355855
gene-SYNPCC7002_RS09505	SYNPCC7002_A1899	30	1.194530919204227
gene-SYNPCC7002_RS09510	SYNPCC7002_A1900	0.04	-0.6155224742540366
gene-SYNPCC7002_RS09510	SYNPCC7002_A1900	4	0.08858435671775372
gene-SYNPCC7002_RS09510	SYNPCC7002_A1900	8	0.5482440797302021
gene-SYNPCC7002_RS09510	SYNPCC7002_A1900	30	-0.02130596219389346
gene-SYNPCC7002_RS09515	SYNPCC7002_A1901	0.04	-1.6218417963670357
gene-SYNPCC7002_RS09515	SYNPCC7002_A1901	4	0.6869746324704369
gene-SYNPCC7002_RS09515	SYNPCC7002_A1901	8	0.7274081759923698
gene-SYNPCC7002_RS09515	SYNPCC7002_A1901	30	0.2074589879042279
gene-SYNPCC7002_RS09520	SYNPCC7002_A1902	0.04	-1.6080054661003391
gene-SYNPCC7002_RS09520	SYNPCC7002_A1902	4	0.32880232316199337
gene-SYNPCC7002_RS09520	SYNPCC7002_A1902	8	0.4845849700996759
gene-SYNPCC7002_RS09520	SYNPCC7002_A1902	30	0.7946181728386699
gene-SYNPCC7002_RS09525	SYNPCC7002_A1903	0.04	-1.4733459552306798
gene-SYNPCC7002_RS09525	SYNPCC7002_A1903	4	0.9416292323040645
gene-SYNPCC7002_RS09525	SYNPCC7002_A1903	8	0.5208981627856738
gene-SYNPCC7002_RS09525	SYNPCC7002_A1903	30	0.010818560140944162
gene-SYNPCC7002_RS09530	SYNPCC7002_A1904	0.04	-1.4087340729062847
gene-SYNPCC7002_RS09530	SYNPCC7002_A1904	4	0.7746244623163792
gene-SYNPCC7002_RS09530	SYNPCC7002_A1904	8	0.8043710351167783
gene-SYNPCC7002_RS09530	SYNPCC7002_A1904	30	-0.17026142452687515
gene-SYNPCC7002_RS09535	SYNPCC7002_A1905	0.04	-0.8696096994634238
gene-SYNPCC7002_RS09535	SYNPCC7002_A1905	4	0.6891863328272299
gene-SYNPCC7002_RS09535	SYNPCC7002_A1905	8	0.5459947906253907
gene-SYNPCC7002_RS09535	SYNPCC7002_A1905	30	-0.36557142398920817
gene-SYNPCC7002_RS09540	SYNPCC7002_A1906	0.04	-0.8379068326454638
gene-SYNPCC7002_RS09540	SYNPCC7002_A1906	4	0.03165589961316004
gene-SYNPCC7002_RS09540	SYNPCC7002_A1906	8	0.19144991712902246
gene-SYNPCC7002_RS09540	SYNPCC7002_A1906	30	0.6148010159032908
gene-SYNPCC7002_RS09550	SYNPCC7002_A1908	0.04	1.075305921046592
gene-SYNPCC7002_RS09550	SYNPCC7002_A1908	4	-0.3020131324787005
gene-SYNPCC7002_RS09550	SYNPCC7002_A1908	8	-1.0183348839909496
gene-SYNPCC7002_RS09550	SYNPCC7002_A1908	30	0.24504209542307057
gene-SYNPCC7002_RS09555	SYNPCC7002_A1909	0.04	-1.2775778992443239
gene-SYNPCC7002_RS09555	SYNPCC7002_A1909	4	0.6300966468658395
gene-SYNPCC7002_RS09555	SYNPCC7002_A1909	8	1.0958495361126204
gene-SYNPCC7002_RS09555	SYNPCC7002_A1909	30	-0.44836828373414317
gene-SYNPCC7002_RS09560	SYNPCC7002_A1910	0.04	-1.2697998197727463
gene-SYNPCC7002_RS09560	SYNPCC7002_A1910	4	0.6460786050527862
gene-SYNPCC7002_RS09560	SYNPCC7002_A1910	8	1.0984515285320542
gene-SYNPCC7002_RS09560	SYNPCC7002_A1910	30	-0.4747303138120985
gene-SYNPCC7002_RS09565	SYNPCC7002_A1911	0.04	0.7399223592558233
gene-SYNPCC7002_RS09565	SYNPCC7002_A1911	4	-0.30952206619786693
gene-SYNPCC7002_RS09565	SYNPCC7002_A1911	8	-1.35670888486545
gene-SYNPCC7002_RS09565	SYNPCC7002_A1911	30	0.9263085918074971
gene-SYNPCC7002_RS09575	SYNPCC7002_A1913	0.04	-1.5863158598356533
gene-SYNPCC7002_RS09575	SYNPCC7002_A1913	4	0.8383903378347328
gene-SYNPCC7002_RS09575	SYNPCC7002_A1913	8	0.5716035116354397
gene-SYNPCC7002_RS09575	SYNPCC7002_A1913	30	0.17632201036548203
gene-SYNPCC7002_RS09580	SYNPCC7002_A1914	0.04	-1.5672170459310548
gene-SYNPCC7002_RS09580	SYNPCC7002_A1914	4	0.8271855703543519
gene-SYNPCC7002_RS09580	SYNPCC7002_A1914	8	0.5581862410205295
gene-SYNPCC7002_RS09580	SYNPCC7002_A1914	30	0.1818452345561776
gene-SYNPCC7002_RS09585	SYNPCC7002_A1915	0.04	-1.5926102716011823
gene-SYNPCC7002_RS09585	SYNPCC7002_A1915	4	0.6727407445938633
gene-SYNPCC7002_RS09585	SYNPCC7002_A1915	8	0.8168166927176436
gene-SYNPCC7002_RS09585	SYNPCC7002_A1915	30	0.10305283428968337
gene-SYNPCC7002_RS09590	SYNPCC7002_A1916	0.04	0.5899381463679744
gene-SYNPCC7002_RS09590	SYNPCC7002_A1916	4	-0.8349170231052503
gene-SYNPCC7002_RS09590	SYNPCC7002_A1916	8	0.8376508637423726
gene-SYNPCC7002_RS09590	SYNPCC7002_A1916	30	-0.5926719870050967
gene-SYNPCC7002_RS09595	SYNPCC7002_A1917	0.04	-0.5162098924905948
gene-SYNPCC7002_RS09595	SYNPCC7002_A1917	4	-0.3912954372816569
gene-SYNPCC7002_RS09595	SYNPCC7002_A1917	8	1.1345322889456118
gene-SYNPCC7002_RS09595	SYNPCC7002_A1917	30	-0.22702695917337065
gene-SYNPCC7002_RS09600	SYNPCC7002_A1918	0.04	1.2074330577605108
gene-SYNPCC7002_RS09600	SYNPCC7002_A1918	4	0.28098596960371264
gene-SYNPCC7002_RS09600	SYNPCC7002_A1918	8	-0.04114180698518225
gene-SYNPCC7002_RS09600	SYNPCC7002_A1918	30	-1.4472772203790412
gene-SYNPCC7002_RS09605	SYNPCC7002_A1919	0.04	-1.2445905012090008
gene-SYNPCC7002_RS09605	SYNPCC7002_A1919	4	1.0012583872814875
gene-SYNPCC7002_RS09605	SYNPCC7002_A1919	8	0.7890041840729576
gene-SYNPCC7002_RS09605	SYNPCC7002_A1919	30	-0.54567207014544306
gene-SYNPCC7002_RS09610	SYNPCC7002_A1920	0.04	-1.3064031823783808
gene-SYNPCC7002_RS09610	SYNPCC7002_A1920	4	1.0299171501455637
gene-SYNPCC7002_RS09610	SYNPCC7002_A1920	8	0.666708723349856
gene-SYNPCC7002_RS09610	SYNPCC7002_A1920	30	-0.39022269111704766
gene-SYNPCC7002_RS09615	SYNPCC7002_A1921	0.04	-1.1851271145859734
gene-SYNPCC7002_RS09615	SYNPCC7002_A1921	4	0.8753482111954247
gene-SYNPCC7002_RS09615	SYNPCC7002_A1921	8	0.8727827330397147
gene-SYNPCC7002_RS09615	SYNPCC7002_A1921	30	-0.5630038296491615
gene-SYNPCC7002_RS09620	SYNPCC7002_A1922	0.04	-1.185860798384043
gene-SYNPCC7002_RS09620	SYNPCC7002_A1922	4	0.7792437360451846
gene-SYNPCC7002_RS09620	SYNPCC7002_A1922	8	0.4188858859360931
gene-SYNPCC7002_RS09620	SYNPCC7002_A1922	30	-0.012268823597231304
gene-SYNPCC7002_RS09625	SYNPCC7002_A1923	0.04	-1.4802246493663804
gene-SYNPCC7002_RS09625	SYNPCC7002_A1923	4	0.9329698130539616
gene-SYNPCC7002_RS09625	SYNPCC7002_A1923	8	0.6615379165596735
gene-SYNPCC7002_RS09625	SYNPCC7002_A1923	30	-0.11428308024725392
gene-SYNPCC7002_RS09630	SYNPCC7002_A1924	0.04	1.617057143089026
gene-SYNPCC7002_RS09630	SYNPCC7002_A1924	4	-0.6642444905831966
gene-SYNPCC7002_RS09630	SYNPCC7002_A1924	8	-0.7311787561596783
gene-SYNPCC7002_RS09630	SYNPCC7002_A1924	30	-0.22163389634614894
gene-SYNPCC7002_RS09635	SYNPCC7002_A1925	0.04	-0.30636709768344483
gene-SYNPCC7002_RS09635	SYNPCC7002_A1925	4	-0.7379043920742779
gene-SYNPCC7002_RS09635	SYNPCC7002_A1925	8	-0.6038750081623625
gene-SYNPCC7002_RS09635	SYNPCC7002_A1925	30	1.6481464979200884
gene-SYNPCC7002_RS09640	SYNPCC7002_A1926	0.04	-1.4642464810545965
gene-SYNPCC7002_RS09640	SYNPCC7002_A1926	4	0.786882232000923
gene-SYNPCC7002_RS09640	SYNPCC7002_A1926	8	0.588854448051974
gene-SYNPCC7002_RS09640	SYNPCC7002_A1926	30	0.08850980100172597
gene-SYNPCC7002_RS09645	SYNPCC7002_A1928	0.04	-0.6906073367487662
gene-SYNPCC7002_RS09645	SYNPCC7002_A1928	4	0.6672895364041075
gene-SYNPCC7002_RS09645	SYNPCC7002_A1928	8	1.1035414007603448
gene-SYNPCC7002_RS09645	SYNPCC7002_A1928	30	-1.080223600415687
gene-SYNPCC7002_RS09650	SYNPCC7002_A1929	0.04	-0.7816932876176166
gene-SYNPCC7002_RS09650	SYNPCC7002_A1929	4	0.6653338662412769
gene-SYNPCC7002_RS09650	SYNPCC7002_A1929	8	1.1483436390185155
gene-SYNPCC7002_RS09650	SYNPCC7002_A1929	30	-1.0319842176421643
gene-SYNPCC7002_RS09655	SYNPCC7002_A1930	0.04	-0.7693860955661425
gene-SYNPCC7002_RS09655	SYNPCC7002_A1930	4	0.685603439767257
gene-SYNPCC7002_RS09655	SYNPCC7002_A1930	8	1.139870527490279
gene-SYNPCC7002_RS09655	SYNPCC7002_A1930	30	-1.0560878716913877
gene-SYNPCC7002_RS09660	SYNPCC7002_A1931	0.04	1.1531362965151124
gene-SYNPCC7002_RS09660	SYNPCC7002_A1931	4	-0.21579741004629585
gene-SYNPCC7002_RS09660	SYNPCC7002_A1931	8	-0.39750035519838933
gene-SYNPCC7002_RS09660	SYNPCC7002_A1931	30	-0.5398385312704337
gene-SYNPCC7002_RS09665	SYNPCC7002_A1933	0.04	-0.06335445926412168
gene-SYNPCC7002_RS09665	SYNPCC7002_A1933	4	-0.6024258458755795
gene-SYNPCC7002_RS09665	SYNPCC7002_A1933	8	-0.7844058515803807
gene-SYNPCC7002_RS09665	SYNPCC7002_A1933	30	1.4501861567200836
gene-SYNPCC7002_RS09670	SYNPCC7002_A1934	0.04	1.024354881325087
gene-SYNPCC7002_RS09670	SYNPCC7002_A1934	4	-1.0054444032235097
gene-SYNPCC7002_RS09670	SYNPCC7002_A1934	8	-0.7400780395599013
gene-SYNPCC7002_RS09670	SYNPCC7002_A1934	30	0.7211675614583374
gene-SYNPCC7002_RS09675	SYNPCC7002_A1935	0.04	-0.9477988821099697
gene-SYNPCC7002_RS09675	SYNPCC7002_A1935	4	-0.40626160714712156
gene-SYNPCC7002_RS09675	SYNPCC7002_A1935	8	-0.1979853602144858
gene-SYNPCC7002_RS09675	SYNPCC7002_A1935	30	1.5520458494715756
gene-SYNPCC7002_RS09680	SYNPCC7002_A1936	0.04	-1.6244590178931058
gene-SYNPCC7002_RS09680	SYNPCC7002_A1936	4	0.6735951211186582
gene-SYNPCC7002_RS09680	SYNPCC7002_A1936	8	0.7063696787022301
gene-SYNPCC7002_RS09680	SYNPCC7002_A1936	30	0.244494218072223
gene-SYNPCC7002_RS09685	SYNPCC7002_A1937	0.04	1.5434516403379375
gene-SYNPCC7002_RS09685	SYNPCC7002_A1937	4	-0.4770900949987309
gene-SYNPCC7002_RS09685	SYNPCC7002_A1937	8	-0.14363904575489356
gene-SYNPCC7002_RS09685	SYNPCC7002_A1937	30	-0.9227224995843226
gene-SYNPCC7002_RS09690	SYNPCC7002_A1938	0.04	-0.053440345584287424
gene-SYNPCC7002_RS09690	SYNPCC7002_A1938	4	0.07692702336030885
gene-SYNPCC7002_RS09690	SYNPCC7002_A1938	8	-0.7631890156347931
gene-SYNPCC7002_RS09690	SYNPCC7002_A1938	30	0.7397023378587847
gene-SYNPCC7002_RS09695	SYNPCC7002_A1939	0.04	1.3219758516787508
gene-SYNPCC7002_RS09695	SYNPCC7002_A1939	4	-0.6778913894923947
gene-SYNPCC7002_RS09695	SYNPCC7002_A1939	8	-0.6371216439549442
gene-SYNPCC7002_RS09695	SYNPCC7002_A1939	30	-0.0069628182314091965
gene-SYNPCC7002_RS09700	SYNPCC7002_A1940	0.04	-1.3653646839612172
gene-SYNPCC7002_RS09700	SYNPCC7002_A1940	4	0.47366113711228747
gene-SYNPCC7002_RS09700	SYNPCC7002_A1940	8	0.8241635165083129
gene-SYNPCC7002_RS09700	SYNPCC7002_A1940	30	0.06754003034061877
gene-SYNPCC7002_RS09705	SYNPCC7002_A1941	0.04	0.14095846843851634
gene-SYNPCC7002_RS09705	SYNPCC7002_A1941	4	0.5059859584651933
gene-SYNPCC7002_RS09705	SYNPCC7002_A1941	8	0.8656863001753619
gene-SYNPCC7002_RS09705	SYNPCC7002_A1941	30	-1.5126307270790813
gene-SYNPCC7002_RS09710	SYNPCC7002_A1943	0.04	1.6384808417265284
gene-SYNPCC7002_RS09710	SYNPCC7002_A1943	4	-0.6073798682292315
gene-SYNPCC7002_RS09710	SYNPCC7002_A1943	8	-0.48219433009073204
gene-SYNPCC7002_RS09710	SYNPCC7002_A1943	30	-0.5489066434065656
gene-SYNPCC7002_RS09715	SYNPCC7002_A1944	0.04	-1.320194101248553
gene-SYNPCC7002_RS09715	SYNPCC7002_A1944	4	-0.07632772798075418
gene-SYNPCC7002_RS09715	SYNPCC7002_A1944	8	0.5975613668704663
gene-SYNPCC7002_RS09715	SYNPCC7002_A1944	30	0.798960462358833
gene-SYNPCC7002_RS09720	SYNPCC7002_A1945	0.04	-0.5174807412918877
gene-SYNPCC7002_RS09720	SYNPCC7002_A1945	4	0.9080120006643988
gene-SYNPCC7002_RS09720	SYNPCC7002_A1945	8	0.18680147558169224
gene-SYNPCC7002_RS09720	SYNPCC7002_A1945	30	-0.577332734954202
gene-SYNPCC7002_RS09725	SYNPCC7002_A1946	0.04	-1.4486370771896737
gene-SYNPCC7002_RS09725	SYNPCC7002_A1946	4	0.8309430282053866
gene-SYNPCC7002_RS09725	SYNPCC7002_A1946	8	0.7280680518168254
gene-SYNPCC7002_RS09725	SYNPCC7002_A1946	30	-0.11037400283253791
gene-SYNPCC7002_RS09730	SYNPCC7002_A1947	0.04	0.2552659318289379
gene-SYNPCC7002_RS09730	SYNPCC7002_A1947	4	0.4839598353820028
gene-SYNPCC7002_RS09730	SYNPCC7002_A1947	8	0.021233259651699542
gene-SYNPCC7002_RS09730	SYNPCC7002_A1947	30	-0.7604590268626302
gene-SYNPCC7002_RS09735	SYNPCC7002_A1948	0.04	-1.5484705552037505
gene-SYNPCC7002_RS09735	SYNPCC7002_A1948	4	0.6556054752638659
gene-SYNPCC7002_RS09735	SYNPCC7002_A1948	8	0.8226947149913337
gene-SYNPCC7002_RS09735	SYNPCC7002_A1948	30	0.07017036494855448
gene-SYNPCC7002_RS09740	SYNPCC7002_A1949	0.04	-0.3291068685869725
gene-SYNPCC7002_RS09740	SYNPCC7002_A1949	4	-0.8164558304104885
gene-SYNPCC7002_RS09740	SYNPCC7002_A1949	8	-0.46986578369912807
gene-SYNPCC7002_RS09740	SYNPCC7002_A1949	30	1.6154284826965801
gene-SYNPCC7002_RS09745	SYNPCC7002_A1950	0.04	1.6103524880451294
gene-SYNPCC7002_RS09745	SYNPCC7002_A1950	4	-0.38073290744419996
gene-SYNPCC7002_RS09745	SYNPCC7002_A1950	8	-0.7566505821562318
gene-SYNPCC7002_RS09745	SYNPCC7002_A1950	30	-0.47296899844469675
gene-SYNPCC7002_RS09750	SYNPCC7002_A1951	0.04	1.6197218579689363
gene-SYNPCC7002_RS09750	SYNPCC7002_A1951	4	-0.5073768861856781
gene-SYNPCC7002_RS09750	SYNPCC7002_A1951	8	-0.84520922557137
gene-SYNPCC7002_RS09750	SYNPCC7002_A1951	30	-0.2671357462118854
gene-SYNPCC7002_RS09755	SYNPCC7002_A1952	0.04	-0.8985981572821319
gene-SYNPCC7002_RS09755	SYNPCC7002_A1952	4	0.1619487094536574
gene-SYNPCC7002_RS09755	SYNPCC7002_A1952	8	-0.19055759842434197
gene-SYNPCC7002_RS09755	SYNPCC7002_A1952	30	0.9272070462527937
gene-SYNPCC7002_RS09760	SYNPCC7002_A1953	0.04	1.5590576532300109
gene-SYNPCC7002_RS09760	SYNPCC7002_A1953	4	-0.5896436399022109
gene-SYNPCC7002_RS09760	SYNPCC7002_A1953	8	-0.24756118641773667
