Geneid	alanine	arginine	asparagine	aspartic.acid	cysteine	glutamine	glutamic.acid	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine
gene-SYNPCC7002_RS16690	12	7	17	6	9	11	11	19	5	13	19	5	1	7	14	20	17	3	7	8
gene-SYNPCC7002_RS09360	48	5	8	18	1	7	10	21	1	14	20	4	3	12	13	20	27	1	4	20
gene-SYNPCC7002_RS09365	24	16	13	10	1	6	9	25	2	7	17	8	1	11	8	21	14	0	11	11
gene-SYNPCC7002_RS09370	7	4	3	5	0	3	9	5	2	3	7	0	3	2	5	1	4	2	2	3
gene-SYNPCC7002_RS09375	9	15	6	9	1	9	8	6	1	6	15	3	1	10	16	11	8	6	10	9
gene-SYNPCC7002_RS09380	7	2	1	2	1	5	10	3	1	10	8	3	0	0	3	5	5	0	1	3
gene-SYNPCC7002_RS09385	6	7	7	5	0	3	10	6	5	6	18	3	3	0	1	1	6	3	2	4
gene-SYNPCC7002_RS16155	15	18	7	7	3	8	12	21	4	14	8	8	4	8	11	12	7	6	9	11
gene-SYNPCC7002_RS09395	7	3	0	5	1	2	3	6	0	5	10	7	2	7	7	1	1	3	4	7
gene-SYNPCC7002_RS09400	6	10	6	10	6	7	13	6	7	4	13	9	1	7	6	6	4	5	5	5
gene-SYNPCC7002_RS16695	5	5	0	1	1	2	3	1	3	2	8	4	1	2	4	0	0	1	2	1
gene-SYNPCC7002_RS16160	54	40	24	53	5	43	44	40	18	48	74	45	10	25	31	55	37	9	18	41
gene-SYNPCC7002_RS09410	7	7	3	2	1	3	8	3	2	5	12	1	2	0	3	3	4	1	1	3
gene-SYNPCC7002_RS09415	10	6	3	2	1	2	9	5	3	2	8	3	1	1	2	2	4	1	4	3
gene-SYNPCC7002_RS09420	7	6	3	3	0	9	7	5	1	5	8	8	2	5	5	9	9	1	1	2
gene-SYNPCC7002_RS09425	6	3	6	0	0	1	2	4	2	5	6	4	1	3	7	3	4	1	2	0
gene-SYNPCC7002_RS09430	11	6	3	6	0	5	15	5	5	7	15	12	2	3	4	11	9	1	4	3
gene-SYNPCC7002_RS09435	7	3	2	5	0	6	5	1	0	5	7	4	2	2	0	2	10	2	1	5
gene-SYNPCC7002_RS09440	15	11	5	4	0	4	17	11	4	15	35	9	5	9	12	8	10	6	10	16
gene-SYNPCC7002_RS16700	7	5	4	2	1	1	7	6	3	2	7	5	1	5	3	3	2	2	3	2
gene-SYNPCC7002_RS09450	31	31	16	18	4	21	18	28	10	19	39	16	4	8	24	17	19	9	15	16
gene-SYNPCC7002_RS09460	39	11	7	19	2	14	12	28	2	20	23	7	2	3	9	6	15	2	5	29
gene-SYNPCC7002_RS09465	35	25	15	15	0	28	13	40	7	21	34	11	4	4	12	26	24	10	17	30
gene-SYNPCC7002_RS09470	40	21	16	23	8	17	37	49	13	29	52	26	9	28	29	23	27	8	23	34
gene-SYNPCC7002_RS09475	6	5	0	3	0	2	4	2	1	1	3	9	0	1	3	6	3	1	1	3
gene-SYNPCC7002_RS09480	33	24	10	12	3	19	12	25	2	26	52	9	9	15	18	19	22	10	11	34
gene-SYNPCC7002_RS09485	17	17	15	17	5	17	15	21	3	20	22	11	5	9	11	15	13	1	13	19
gene-SYNPCC7002_RS09490	13	13	5	14	1	11	9	10	5	8	13	2	3	5	7	8	11	0	5	14
gene-SYNPCC7002_RS09495	22	10	9	11	3	15	14	19	3	15	39	5	3	8	23	12	18	4	8	22
gene-SYNPCC7002_RS09500	57	20	28	28	3	34	35	42	9	39	42	22	6	25	28	29	28	8	10	26
gene-SYNPCC7002_RS09505	36	17	17	18	2	18	18	12	2	13	30	8	3	12	11	12	7	9	9	7
gene-SYNPCC7002_RS09510	61	57	22	39	15	55	43	44	13	43	77	35	9	27	28	32	41	5	30	35
gene-SYNPCC7002_RS09515	21	9	2	5	2	7	8	18	2	19	30	10	7	13	12	10	12	4	3	16
gene-SYNPCC7002_RS09520	39	24	28	49	6	34	54	28	12	47	50	48	20	28	25	43	46	5	28	42
gene-SYNPCC7002_RS09525	19	9	8	16	3	12	5	17	9	7	24	9	2	4	8	7	11	4	9	13
gene-SYNPCC7002_RS09530	35	11	13	20	3	14	15	25	5	26	37	16	5	7	25	10	16	7	11	17
gene-SYNPCC7002_RS09535	27	10	4	14	5	12	15	18	3	12	28	16	4	7	14	6	16	5	1	13
gene-SYNPCC7002_RS09540	42	29	12	28	4	31	28	31	12	32	52	17	5	17	22	31	21	6	6	29
gene-SYNPCC7002_RS16165	17	10	3	9	1	16	4	7	1	12	21	2	0	8	23	10	16	5	3	9
gene-SYNPCC7002_RS09550	5	8	1	1	0	8	14	9	2	5	14	4	1	1	2	6	4	6	6	5
gene-SYNPCC7002_RS09555	15	5	6	14	4	5	7	21	4	9	15	6	1	5	10	12	15	5	6	14
gene-SYNPCC7002_RS09560	39	8	15	15	3	21	22	28	3	22	23	16	4	14	20	12	19	2	10	28
gene-SYNPCC7002_RS09565	22	12	3	10	2	11	18	14	8	7	24	12	3	6	4	11	7	3	6	10
gene-SYNPCC7002_RS17085	9	4	1	6	0	2	7	12	2	4	17	6	1	4	3	10	1	5	2	11
gene-SYNPCC7002_RS09575	6	2	1	5	0	1	3	7	0	5	15	4	1	8	2	6	1	7	1	9
gene-SYNPCC7002_RS09580	15	10	4	9	0	11	9	10	3	7	18	6	1	5	8	14	7	6	6	8
gene-SYNPCC7002_RS09585	35	35	18	21	8	24	44	31	11	25	35	20	8	13	22	16	32	2	19	31
gene-SYNPCC7002_RS09590	5	9	4	3	1	7	7	3	2	2	9	3	5	9	1	4	7	0	3	4
gene-SYNPCC7002_RS09595	25	12	6	10	3	17	17	12	6	17	28	13	5	8	12	10	10	3	3	4
gene-SYNPCC7002_RS09600	22	11	16	9	2	7	20	8	3	9	10	0	7	9	23	12	11	1	5	11
gene-SYNPCC7002_RS09605	43	11	3	6	0	20	16	30	2	13	29	7	7	6	14	13	16	0	4	28
gene-SYNPCC7002_RS09610	43	23	8	22	9	27	21	28	12	22	50	14	6	12	15	16	26	6	4	20
gene-SYNPCC7002_RS09615	39	10	13	7	2	12	9	29	4	17	50	6	11	16	16	23	24	15	10	24
gene-SYNPCC7002_RS09620	55	5	16	89	1	20	94	26	4	14	63	10	5	35	34	47	41	2	0	23
gene-SYNPCC7002_RS09625	28	23	14	12	6	36	16	16	17	15	51	11	5	7	17	16	20	7	9	15
gene-SYNPCC7002_RS09630	12	21	13	14	1	21	18	13	8	20	28	14	2	9	7	22	12	2	5	16
gene-SYNPCC7002_RS09635	32	17	16	19	2	14	19	34	4	15	23	24	3	18	19	22	16	2	10	16
gene-SYNPCC7002_RS09640	65	46	28	39	5	46	40	64	16	40	69	27	17	31	36	53	49	9	24	39
gene-SYNPCC7002_RS09645	2	6	3	1	1	6	2	5	0	4	4	6	3	3	3	2	8	1	2	4
gene-SYNPCC7002_RS09650	23	9	5	11	2	4	5	14	0	8	14	7	5	2	3	12	11	0	12	13
gene-SYNPCC7002_RS09655	20	11	2	11	1	2	13	16	0	10	10	6	7	3	5	10	10	0	8	15
gene-SYNPCC7002_RS09660	23	18	6	16	6	25	12	12	11	12	29	7	2	17	28	13	12	7	14	15
gene-SYNPCC7002_RS09665	1	3	5	0	0	8	8	1	2	1	8	3	3	3	1	4	1	1	2	3
gene-SYNPCC7002_RS09670	25	10	11	12	6	14	18	16	6	23	39	20	3	10	13	19	14	3	7	20
gene-SYNPCC7002_RS09675	39	19	16	35	3	20	31	31	8	23	49	29	17	23	25	27	23	9	15	28
gene-SYNPCC7002_RS09680	25	29	10	20	3	14	22	15	2	16	34	9	10	10	17	17	16	7	17	19
gene-SYNPCC7002_RS09685	8	5	2	11	1	7	9	9	2	12	12	6	5	4	4	9	8	0	3	13
gene-SYNPCC7002_RS09690	63	54	26	57	6	46	60	53	17	43	113	49	15	23	49	47	35	3	20	58
gene-SYNPCC7002_RS09695	3	8	7	3	0	2	2	7	2	2	4	9	2	2	2	4	2	1	0	0
gene-SYNPCC7002_RS09700	25	13	3	1	1	9	15	11	3	20	37	7	7	32	15	15	12	11	14	21
gene-SYNPCC7002_RS09705	6	1	3	3	0	3	7	9	0	5	8	7	4	2	3	1	4	0	2	6
gene-SYNPCC7002_RS09710	3	5	3	5	1	12	5	11	1	6	11	11	0	2	7	6	9	0	2	6
gene-SYNPCC7002_RS09715	37	11	10	18	0	20	19	18	9	18	27	6	3	16	16	13	19	9	11	16
gene-SYNPCC7002_RS09720	14	6	1	9	1	10	7	10	5	10	17	3	3	7	9	2	9	2	7	4
gene-SYNPCC7002_RS09725	12	16	8	14	2	16	10	7	4	6	22	12	1	9	14	10	7	7	9	11
gene-SYNPCC7002_RS09730	20	20	7	9	3	15	15	12	3	16	15	7	2	9	15	11	15	4	5	14
gene-SYNPCC7002_RS09735	14	8	3	11	3	8	7	10	8	10	10	8	3	6	11	7	8	5	7	6
gene-SYNPCC7002_RS09740	31	35	11	16	7	31	21	36	9	20	49	14	5	16	15	17	16	9	8	36
gene-SYNPCC7002_RS09745	24	7	8	8	1	8	11	12	1	5	14	9	2	11	13	8	14	1	3	11
gene-SYNPCC7002_RS09750	29	12	15	22	4	13	13	25	2	21	30	14	10	12	12	15	15	3	8	20
gene-SYNPCC7002_RS09755	28	19	15	25	2	18	22	32	4	21	53	11	5	19	30	30	25	4	10	19
gene-SYNPCC7002_RS09760	28	13	9	22	2	11	12	17	4	9	29	11	4	12	13	10	19	6	6	19
gene-SYNPCC7002_RS09765	40	17	11	17	2	29	37	36	12	18	69	8	7	9	34	22	26	7	8	28
gene-SYNPCC7002_RS09770	11	11	5	4	1	3	10	5	3	5	5	10	1	4	5	7	4	1	3	10
gene-SYNPCC7002_RS09775	14	9	3	3	2	9	13	9	2	15	30	5	2	11	8	6	16	1	6	14
gene-SYNPCC7002_RS09780	23	11	6	21	5	13	17	14	6	19	33	10	1	3	6	12	16	1	1	17
gene-SYNPCC7002_RS09785	36	19	14	14	11	22	16	17	14	15	25	12	3	8	20	9	20	11	10	17
gene-SYNPCC7002_RS09790	22	12	6	15	3	11	23	20	1	22	13	21	7	5	4	5	9	1	3	14
gene-SYNPCC7002_RS09795	22	18	11	18	3	13	21	18	6	21	22	15	5	4	10	10	11	3	9	15
gene-SYNPCC7002_RS16705	1	8	2	3	1	1	1	7	1	4	3	2	1	3	2	4	4	0	1	2
gene-SYNPCC7002_RS09800	68	20	24	31	4	23	13	75	41	49	77	24	20	51	30	53	38	25	22	50
gene-SYNPCC7002_RS09805	77	16	31	30	2	25	17	68	41	42	82	24	13	53	28	43	41	29	29	41
gene-SYNPCC7002_RS09810	83	37	17	25	4	24	24	66	7	59	97	18	17	31	32	51	40	15	21	64
gene-SYNPCC7002_RS09815	28	13	6	7	0	17	12	32	1	34	74	10	6	12	18	26	18	7	8	43
gene-SYNPCC7002_RS09820	11	4	4	3	0	3	8	7	1	4	3	11	3	4	5	5	6	0	0	9
gene-SYNPCC7002_RS09825	44	14	9	19	6	26	18	32	13	23	36	11	5	15	17	15	27	4	10	26
gene-SYNPCC7002_RS09830	28	10	8	5	2	11	10	19	1	25	46	4	7	8	12	15	16	4	7	17
gene-SYNPCC7002_RS09835	42	7	12	19	9	15	20	11	11	30	29	18	7	11	22	19	18	1	6	13
gene-SYNPCC7002_RS09840	19	12	6	10	1	12	21	8	0	12	19	5	6	5	8	15	6	0	7	11
gene-SYNPCC7002_RS09845	15	21	6	16	1	13	17	8	3	12	26	10	1	6	13	16	7	4	8	14
gene-SYNPCC7002_RS09850	16	15	6	10	0	22	11	11	6	5	22	7	4	7	12	12	12	1	3	8
gene-SYNPCC7002_RS09855	65	14	10	17	1	15	16	42	6	37	90	19	21	32	26	30	33	9	18	32
gene-SYNPCC7002_RS09860	9	6	5	4	2	9	5	13	14	12	19	8	3	19	10	5	5	10	6	8
gene-SYNPCC7002_RS09865	44	22	11	11	7	15	14	39	5	28	91	14	8	23	18	20	24	12	17	21
gene-SYNPCC7002_RS09870	33	22	17	18	5	33	24	23	7	26	50	16	1	18	27	19	19	9	13	27
gene-SYNPCC7002_RS09875	58	29	12	31	8	31	41	44	12	35	53	28	10	24	27	32	42	10	23	41
gene-SYNPCC7002_RS09880	35	13	5	6	2	28	14	19	4	22	31	6	5	9	14	12	21	2	8	11
gene-SYNPCC7002_RS09885	120	55	36	57	15	76	62	75	32	61	125	37	16	49	52	58	74	10	27	54
gene-SYNPCC7002_RS09895	13	8	4	7	4	12	14	8	6	12	23	5	3	4	5	17	11	0	2	8
gene-SYNPCC7002_RS09900	23	8	6	4	1	4	2	7	1	9	20	2	4	7	6	9	4	2	8	16
gene-SYNPCC7002_RS09905	12	10	7	18	0	10	5	6	0	12	10	14	3	7	3	12	16	0	3	14
gene-SYNPCC7002_RS09910	36	7	12	10	5	10	5	25	5	18	45	8	3	21	14	18	24	8	14	27
gene-SYNPCC7002_RS09915	18	12	6	12	2	8	12	16	12	15	17	6	6	8	8	9	14	0	3	18
gene-SYNPCC7002_RS09920	5	10	8	7	0	10	12	6	0	6	10	6	6	2	2	3	4	2	1	6
gene-SYNPCC7002_RS09925	12	5	7	6	1	4	13	21	1	16	13	8	5	6	8	12	12	2	3	18
gene-SYNPCC7002_RS09930	27	12	7	10	2	12	6	18	16	13	37	7	2	17	12	16	11	23	12	19
gene-SYNPCC7002_RS09935	36	18	23	25	8	37	26	24	11	30	49	22	10	28	26	16	26	4	22	23
gene-SYNPCC7002_RS09940	21	19	10	15	1	14	21	13	8	10	32	9	5	11	11	10	15	2	14	8
gene-SYNPCC7002_RS09945	22	26	14	19	4	11	29	8	15	20	40	18	4	30	15	21	23	9	13	16
gene-SYNPCC7002_RS09950	6	9	5	5	4	8	11	7	2	7	16	5	3	3	9	6	8	3	3	12
gene-SYNPCC7002_RS09955	22	16	5	16	0	14	13	13	5	17	27	8	2	12	13	9	14	5	11	21
gene-SYNPCC7002_RS09960	27	16	9	8	1	12	15	21	5	19	34	11	2	3	6	9	14	0	6	14
gene-SYNPCC7002_RS09965	27	15	12	13	1	14	15	23	8	20	40	11	3	11	14	6	8	0	5	11
gene-SYNPCC7002_RS09970	16	11	8	14	6	11	18	22	8	16	28	14	2	5	11	12	13	3	13	17
gene-SYNPCC7002_RS09975	11	11	5	9	2	10	8	5	1	10	19	5	1	7	4	5	6	1	4	7
gene-SYNPCC7002_RS09980	6	5	4	4	0	3	6	2	0	5	10	4	0	1	3	0	4	0	4	2
gene-SYNPCC7002_RS09985	56	13	10	18	2	12	15	42	8	46	78	19	23	34	25	25	34	9	21	35
gene-SYNPCC7002_RS09990	9	5	3	6	2	13	7	5	3	7	12	0	1	5	8	8	8	2	4	9
gene-SYNPCC7002_RS09995	25	15	11	13	3	27	24	16	12	22	48	11	5	9	20	22	26	1	14	23
gene-SYNPCC7002_RS10000	14	5	1	9	3	5	4	22	3	18	30	8	5	16	3	20	2	1	6	9
gene-SYNPCC7002_RS10005	19	4	1	7	3	2	6	24	5	20	27	8	4	14	3	18	3	2	5	11
gene-SYNPCC7002_RS10010	12	8	5	15	1	7	16	6	2	6	13	2	3	5	6	4	9	2	2	5
gene-SYNPCC7002_RS16170	19	5	15	5	2	6	4	23	1	16	9	2	1	10	12	8	13	2	3	7
gene-SYNPCC7002_RS10020	79	63	36	39	4	53	58	62	5	50	74	51	13	47	44	62	49	3	40	53
gene-SYNPCC7002_RS10025	29	22	15	26	7	25	32	26	11	26	43	14	6	17	24	17	17	8	14	19
gene-SYNPCC7002_RS10030	6	6	3	4	0	4	3	7	2	4	5	9	1	1	4	1	5	1	2	1
gene-SYNPCC7002_RS10035	6	1	2	5	2	5	7	5	1	3	7	3	1	2	3	3	4	2	4	6
gene-SYNPCC7002_RS10040	29	10	12	14	3	16	13	22	9	15	27	13	5	11	15	13	14	2	9	17
gene-SYNPCC7002_RS10050	27	42	8	21	0	15	43	16	5	30	40	31	7	8	11	20	26	3	10	11
gene-SYNPCC7002_RS10055	89	48	30	46	7	30	64	65	15	68	96	44	16	33	53	55	55	8	24	68
gene-SYNPCC7002_RS10060	21	2	2	2	1	5	2	15	1	12	18	3	1	9	3	9	4	4	3	8
gene-SYNPCC7002_RS10065	14	7	13	18	4	5	9	19	4	22	11	10	3	12	14	5	9	5	9	16
gene-SYNPCC7002_RS10070	41	26	17	27	4	25	29	53	6	32	35	19	10	17	19	24	30	1	14	33
gene-SYNPCC7002_RS10075	40	24	39	38	2	32	38	42	5	33	63	23	4	29	36	37	36	11	22	36
gene-SYNPCC7002_RS10080	14	7	4	2	4	1	16	13	1	10	15	3	2	10	4	11	1	5	3	4
gene-SYNPCC7002_RS10085	41	28	14	22	7	18	33	19	12	25	52	15	14	16	18	10	20	5	18	30
gene-SYNPCC7002_RS10090	41	34	25	43	7	36	28	29	15	35	65	15	9	33	38	30	38	12	17	33
gene-SYNPCC7002_RS10095	31	9	6	19	2	22	14	23	3	14	43	12	1	12	17	12	20	3	3	12
gene-SYNPCC7002_RS10100	32	17	14	10	6	24	3	31	2	22	62	4	8	33	18	19	16	18	6	24
gene-SYNPCC7002_RS10105	26	13	6	7	1	17	13	18	3	16	23	5	1	3	10	15	8	1	9	16
gene-SYNPCC7002_RS10110	35	15	29	15	7	21	9	27	10	6	54	6	1	8	4	25	8	3	5	13
gene-SYNPCC7002_RS10115	7	10	5	5	1	6	5	13	1	4	22	4	6	7	3	7	5	4	7	4
gene-SYNPCC7002_RS10120	37	29	25	29	1	32	23	37	7	31	57	19	8	12	18	45	27	6	12	31
gene-SYNPCC7002_RS16710	4	10	9	4	10	15	12	12	2	9	7	7	4	5	6	13	5	1	10	11
gene-SYNPCC7002_RS10130	54	20	10	22	1	18	30	25	6	34	35	21	8	12	19	16	28	3	7	25
gene-SYNPCC7002_RS10135	30	28	10	24	5	18	18	35	1	15	54	11	9	20	21	32	14	15	6	30
gene-SYNPCC7002_RS10140	29	7	5	5	1	6	9	34	2	14	47	9	15	23	20	19	15	8	15	18
gene-SYNPCC7002_RS10145	16	13	10	11	1	16	20	9	4	14	25	10	6	9	12	12	7	3	6	14
gene-SYNPCC7002_RS10150	14	7	2	10	1	7	5	9	3	6	17	4	0	3	11	1	10	1	4	12
gene-SYNPCC7002_RS10155	20	10	6	13	3	21	19	13	2	11	29	15	5	13	8	9	11	8	4	8
gene-SYNPCC7002_RS10160	28	10	7	8	2	15	5	20	6	26	39	7	5	22	14	16	15	9	9	23
gene-SYNPCC7002_RS10165	26	15	17	7	1	7	10	21	0	43	40	11	12	21	12	18	13	9	11	31
gene-SYNPCC7002_RS10170	33	11	19	30	3	18	34	39	3	21	37	10	12	20	28	25	30	10	14	35
gene-SYNPCC7002_RS10175	25	21	19	23	3	24	23	25	5	24	37	15	12	18	17	16	20	1	10	32
gene-SYNPCC7002_RS10180	18	12	7	15	1	18	16	11	3	10	28	13	5	11	10	12	6	6	8	15
gene-SYNPCC7002_RS10185	53	17	21	22	7	23	28	36	14	32	50	17	18	10	20	29	26	1	13	28
gene-SYNPCC7002_RS17230	2	2	0	1	1	0	2	1	0	4	6	3	0	4	5	3	2	2	1	0
gene-SYNPCC7002_RS10190	14	12	15	15	4	10	20	9	3	14	20	12	7	13	12	6	13	2	6	11
gene-SYNPCC7002_RS10195	98	80	39	99	7	59	120	116	16	93	111	70	21	28	43	84	85	7	28	126
gene-SYNPCC7002_RS10200	47	55	24	34	9	30	54	44	11	46	69	28	12	14	30	26	25	7	21	49
gene-SYNPCC7002_RS10205	70	81	43	73	4	46	95	91	17	65	100	55	23	30	61	55	58	8	36	91
gene-SYNPCC7002_RS10210	30	17	6	16	4	15	23	9	11	10	29	9	3	17	11	10	12	4	1	21
gene-SYNPCC7002_RS10215	21	7	4	2	1	7	4	2	2	5	5	15	0	1	1	6	6	0	5	4
gene-SYNPCC7002_RS10220	68	20	12	19	0	25	30	27	12	23	46	16	4	9	27	21	23	2	12	40
gene-SYNPCC7002_RS10225	13	9	1	7	0	13	11	12	0	13	21	6	1	5	3	3	6	5	7	4
gene-SYNPCC7002_RS10230	4	7	3	4	0	14	6	10	6	8	19	3	0	6	5	9	13	6	0	5
gene-SYNPCC7002_RS10235	25	17	13	16	1	13	14	27	0	24	25	1	1	7	10	17	18	2	8	10
gene-SYNPCC7002_RS10240	20	10	10	8	0	13	15	11	5	12	13	6	0	11	9	10	11	5	3	10
gene-SYNPCC7002_RS10245	20	13	6	13	5	9	13	9	4	10	28	10	7	11	7	12	10	2	7	10
gene-SYNPCC7002_RS10250	19	13	6	14	1	18	11	8	3	6	21	7	1	18	13	9	8	5	5	6
gene-SYNPCC7002_RS10255	22	19	18	12	2	20	23	20	6	18	32	5	5	11	19	22	16	9	12	20
gene-SYNPCC7002_RS10260	17	6	6	4	3	5	9	9	4	6	15	3	1	5	9	14	15	2	4	8
gene-SYNPCC7002_RS10265	44	26	13	26	1	37	27	34	6	34	70	20	9	10	12	24	31	4	6	36
gene-SYNPCC7002_RS10270	13	17	5	12	3	8	20	11	4	8	31	6	6	9	13	9	10	2	4	20
gene-SYNPCC7002_RS10275	7	11	2	9	2	4	4	2	3	11	10	9	1	2	6	5	9	0	2	5
gene-SYNPCC7002_RS10280	36	23	12	30	1	9	35	39	10	27	26	22	14	12	18	13	33	1	9	38
gene-SYNPCC7002_RS10285	65	39	20	46	4	28	62	56	10	66	43	34	19	24	31	39	31	3	18	54
gene-SYNPCC7002_RS10290	19	19	6	6	0	3	9	10	2	9	11	12	6	2	5	8	9	1	6	12
gene-SYNPCC7002_RS10300	6	15	2	3	2	6	4	11	3	6	9	15	0	1	8	6	10	0	5	11
gene-SYNPCC7002_RS10305	5	7	6	8	3	11	6	6	2	12	7	5	1	4	4	10	6	0	4	1
gene-SYNPCC7002_RS10310	5	7	3	7	3	8	8	10	7	8	10	5	1	2	11	8	12	2	4	9
gene-SYNPCC7002_RS10315	19	9	6	7	6	13	6	10	7	7	11	7	7	4	9	7	6	3	4	9
gene-SYNPCC7002_RS10320	9	4	5	3	4	3	6	8	4	9	9	11	1	7	2	1	6	1	3	4
gene-SYNPCC7002_RS10325	43	17	23	27	9	16	32	34	12	32	35	27	15	13	17	21	31	7	14	32
gene-SYNPCC7002_RS10330	38	12	20	15	6	33	26	26	10	24	60	16	2	9	31	23	25	11	9	24
gene-SYNPCC7002_RS10335	23	8	5	17	2	4	11	17	2	15	22	14	4	7	10	7	13	0	3	14
gene-SYNPCC7002_RS10340	10	17	5	6	2	22	6	24	5	27	33	13	3	11	15	16	9	5	9	14
gene-SYNPCC7002_RS10345	45	7	6	19	3	27	18	21	5	19	37	6	4	12	19	17	25	2	2	16
gene-SYNPCC7002_RS10350	7	7	3	1	1	5	7	8	2	9	11	6	0	2	4	5	6	1	0	9
gene-SYNPCC7002_RS10355	10	4	6	5	1	7	6	4	4	4	8	3	3	4	8	1	6	2	3	7
gene-SYNPCC7002_RS10365	25	16	6	14	3	15	13	23	1	18	25	9	5	9	7	9	17	2	5	17
gene-SYNPCC7002_RS10370	51	15	16	11	0	34	12	17	5	15	50	5	1	10	18	11	12	5	11	5
gene-SYNPCC7002_RS10375	41	32	21	39	4	37	55	46	20	43	80	29	12	21	42	32	43	7	22	48
gene-SYNPCC7002_RS10380	3	4	2	5	5	5	10	4	3	6	2	2	3	2	6	4	4	2	2	7
gene-SYNPCC7002_RS10385	14	9	14	4	3	4	3	7	0	5	9	6	5	5	9	10	7	3	2	6
gene-SYNPCC7002_RS10390	33	23	12	13	2	39	24	17	10	16	45	23	4	15	18	18	21	12	14	20
gene-SYNPCC7002_RS10395	11	29	8	6	1	9	14	18	4	13	21	9	4	4	9	8	11	1	8	13
gene-SYNPCC7002_RS10405	5	6	2	4	0	3	9	4	1	9	3	5	2	8	5	6	0	1	2	7
gene-SYNPCC7002_RS10410	8	10	6	3	4	3	5	3	5	4	17	1	1	9	7	7	4	1	3	4
gene-SYNPCC7002_RS10415	27	7	3	2	0	15	7	19	0	15	36	5	7	17	11	11	19	9	6	16
gene-SYNPCC7002_RS10425	32	11	9	14	4	11	22	27	6	16	42	20	11	11	23	14	14	3	7	21
gene-SYNPCC7002_RS10430	33	15	14	7	2	12	10	45	1	28	63	12	6	17	11	14	18	13	14	30
gene-SYNPCC7002_RS10435	25	13	4	14	2	19	11	16	4	10	35	10	1	13	11	11	10	7	5	5
gene-SYNPCC7002_RS10440	30	14	6	17	6	11	15	30	9	22	42	11	9	4	14	22	21	1	8	30
gene-SYNPCC7002_RS10445	7	4	1	5	0	3	5	3	0	2	9	5	0	5	3	6	3	1	3	5
gene-SYNPCC7002_RS10450	18	9	10	15	3	6	10	13	8	8	14	10	9	10	12	13	9	4	8	9
gene-SYNPCC7002_RS10455	28	22	10	24	3	32	37	11	8	13	38	21	6	6	12	20	17	4	8	22
gene-SYNPCC7002_RS10460	38	20	7	22	5	9	24	16	11	15	38	18	3	19	26	13	26	4	10	21
gene-SYNPCC7002_RS10465	35	13	6	3	1	6	7	36	1	29	56	4	4	15	17	11	19	4	10	20
gene-SYNPCC7002_RS10470	32	9	7	5	2	11	8	44	1	27	52	6	4	24	12	18	17	1	10	25
gene-SYNPCC7002_RS10475	23	30	14	25	4	38	31	25	9	26	61	12	4	16	24	19	27	9	12	21
gene-SYNPCC7002_RS10480	8	3	2	4	3	7	7	2	3	3	10	1	0	2	7	6	6	3	2	4
gene-SYNPCC7002_RS10485	32	18	8	20	10	18	15	33	7	22	42	12	6	6	20	20	17	3	17	25
gene-SYNPCC7002_RS10490	78	42	19	40	7	78	38	38	26	37	91	22	7	26	46	42	40	11	22	38
gene-SYNPCC7002_RS16175	50	14	17	17	2	26	23	16	7	17	50	10	7	8	28	20	28	5	9	20
gene-SYNPCC7002_RS10500	23	20	9	13	1	17	28	21	5	21	46	16	6	15	17	14	16	1	11	26
gene-SYNPCC7002_RS10505	33	33	19	15	10	22	18	26	14	16	25	27	6	20	16	13	10	7	10	30
gene-SYNPCC7002_RS10510	109	40	30	38	13	49	56	74	15	62	124	32	23	40	42	48	61	17	24	81
gene-SYNPCC7002_RS16180	21	18	5	9	0	20	6	6	4	6	15	6	8	5	3	8	14	3	1	6
gene-SYNPCC7002_RS10520	8	4	6	6	0	11	16	11	7	2	13	2	1	7	12	7	5	4	6	11
gene-SYNPCC7002_RS10525	12	21	2	12	3	17	8	13	6	10	28	8	1	5	9	9	10	3	7	14
gene-SYNPCC7002_RS10535	60	48	31	26	0	42	42	69	5	37	101	27	14	46	55	48	44	19	31	51
gene-SYNPCC7002_RS10545	26	22	38	38	3	46	48	33	18	64	81	49	10	36	20	55	28	8	28	29
gene-SYNPCC7002_RS10550	83	47	50	47	5	46	58	71	20	51	80	24	9	28	51	62	44	18	51	50
gene-SYNPCC7002_RS10555	12	23	28	22	2	18	29	21	4	25	29	8	0	24	15	35	27	13	11	13
gene-SYNPCC7002_RS10560	50	35	37	39	9	49	42	41	20	74	88	32	17	45	30	49	30	19	35	25
gene-SYNPCC7002_RS10565	5	6	6	8	1	4	10	4	0	12	15	7	3	6	2	8	5	0	1	6
gene-SYNPCC7002_RS10570	36	18	18	19	3	22	24	30	8	22	55	18	3	12	20	8	25	8	11	29
gene-SYNPCC7002_RS10575	28	10	2	12	1	18	16	12	7	13	19	9	2	19	15	9	14	4	5	9
gene-SYNPCC7002_RS10580	28	34	16	18	7	39	31	27	12	18	50	13	1	8	18	34	19	14	13	41
gene-SYNPCC7002_RS10585	18	19	9	8	4	26	17	29	8	16	27	8	4	10	16	13	16	12	8	16
gene-SYNPCC7002_RS10595	32	21	27	31	11	15	26	41	31	28	44	20	10	26	18	20	14	14	30	30
gene-SYNPCC7002_RS10600	9	10	4	6	4	3	6	3	4	1	5	2	0	5	8	7	3	6	4	2
