Geneid	signal	type	name	locus_tag	old_locus_tag	product	is.de
gene-SYNPCC7002_RS10050	No SP	protein_coding	rpoD	SYNPCC7002_RS10050	SYNPCC7002_A2014	RNA polymerase sigma factor RpoD	TRUE
gene-SYNPCC7002_RS10055	No SP	protein_coding	SYNPCC7002_RS10055	SYNPCC7002_RS10055	SYNPCC7002_A2015	bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase	TRUE
gene-SYNPCC7002_RS10060	No SP	protein_coding	SYNPCC7002_RS10060	SYNPCC7002_RS10060	SYNPCC7002_A2016	DUF423 domain-containing protein	TRUE
gene-SYNPCC7002_RS10065	No SP	protein_coding	SYNPCC7002_RS10065	SYNPCC7002_RS10065	SYNPCC7002_A2017	Vat family streptogramin A O-acetyltransferase	TRUE
gene-SYNPCC7002_RS10070	No SP	protein_coding	SYNPCC7002_RS10070	SYNPCC7002_RS10070	SYNPCC7002_A2018	TldD/PmbA family protein	TRUE
gene-SYNPCC7002_RS10075	Sec/SPII	protein_coding	SYNPCC7002_RS10075	SYNPCC7002_RS10075	SYNPCC7002_A2019	ABC transporter substrate-binding protein	TRUE
gene-SYNPCC7002_RS10080	No SP	protein_coding	SYNPCC7002_RS10080	SYNPCC7002_RS10080	SYNPCC7002_A2020	hypothetical protein	TRUE
gene-SYNPCC7002_RS10085	No SP	protein_coding	SYNPCC7002_RS10085	SYNPCC7002_RS10085	SYNPCC7002_A2021	hypothetical protein	TRUE
gene-SYNPCC7002_RS10090	No SP	protein_coding	SYNPCC7002_RS10090	SYNPCC7002_RS10090	SYNPCC7002_A2022	sugar phosphorylase	FALSE
gene-SYNPCC7002_RS10095	No SP	protein_coding	SYNPCC7002_RS10095	SYNPCC7002_RS10095	SYNPCC7002_A2023	HAD-IIB family hydrolase	TRUE
gene-SYNPCC7002_RS10100	No SP	protein_coding	SYNPCC7002_RS10100	SYNPCC7002_RS10100	SYNPCC7002_A2024	hypothetical protein	TRUE
gene-SYNPCC7002_RS10105	No SP	protein_coding	SYNPCC7002_RS10105	SYNPCC7002_RS10105	SYNPCC7002_A2025	hypothetical protein	TRUE
gene-SYNPCC7002_RS10110	No SP	protein_coding	SYNPCC7002_RS10110	SYNPCC7002_RS10110	SYNPCC7002_A2026	pentapeptide repeat-containing protein	TRUE
gene-SYNPCC7002_RS10115	No SP	protein_coding	SYNPCC7002_RS10115	SYNPCC7002_RS10115	SYNPCC7002_A2027	hypothetical protein	TRUE
gene-SYNPCC7002_RS10120	No SP	protein_coding	SYNPCC7002_RS10120	SYNPCC7002_RS10120	SYNPCC7002_A2028	LCP family protein	TRUE
gene-SYNPCC7002_RS16710	No SP	protein_coding	SYNPCC7002_RS16710	SYNPCC7002_RS16710	NA	hypothetical protein	TRUE
gene-SYNPCC7002_RS10130	No SP	protein_coding	purT	SYNPCC7002_RS10130	SYNPCC7002_A2030	formate-dependent phosphoribosylglycinamide formyltransferase	TRUE
gene-SYNPCC7002_RS10135	No SP	protein_coding	SYNPCC7002_RS10135	SYNPCC7002_RS10135	SYNPCC7002_A2031	glycosyltransferase family 2 protein	TRUE
gene-SYNPCC7002_RS10140	No SP	protein_coding	SYNPCC7002_RS10140	SYNPCC7002_RS10140	SYNPCC7002_A2032	carotenoid biosynthesis protein	TRUE
gene-SYNPCC7002_RS10145	No SP	protein_coding	SYNPCC7002_RS10145	SYNPCC7002_RS10145	SYNPCC7002_A2033	response regulator transcription factor	TRUE
gene-SYNPCC7002_RS10150	No SP	protein_coding	SYNPCC7002_RS10150	SYNPCC7002_RS10150	SYNPCC7002_A2034	adenylyltransferase/cytidyltransferase family protein	TRUE
gene-SYNPCC7002_RS10155	No SP	protein_coding	SYNPCC7002_RS10155	SYNPCC7002_RS10155	SYNPCC7002_A2035	GUN4 domain-containing protein	TRUE
gene-SYNPCC7002_RS10160	No SP	protein_coding	SYNPCC7002_RS10160	SYNPCC7002_RS10160	SYNPCC7002_A2036	carbohydrate ABC transporter permease	TRUE
gene-SYNPCC7002_RS10165	No SP	protein_coding	SYNPCC7002_RS10165	SYNPCC7002_RS10165	SYNPCC7002_A2037	ABC transporter permease subunit	TRUE
gene-SYNPCC7002_RS10170	Sec/SPII	protein_coding	SYNPCC7002_RS10170	SYNPCC7002_RS10170	SYNPCC7002_A2038	ABC transporter substrate-binding protein	TRUE
gene-SYNPCC7002_RS10175	No SP	protein_coding	SYNPCC7002_RS10175	SYNPCC7002_RS10175	SYNPCC7002_A2039	ABC transporter ATP-binding protein	TRUE
gene-SYNPCC7002_RS10180	No SP	protein_coding	SYNPCC7002_RS10180	SYNPCC7002_RS10180	SYNPCC7002_A2040	Uma2 family endonuclease	TRUE
gene-SYNPCC7002_RS10185	No SP	protein_coding	SYNPCC7002_RS10185	SYNPCC7002_RS10185	SYNPCC7002_A2041	aspartate ammonia-lyase	TRUE
gene-SYNPCC7002_RS17230	No SP	protein_coding	SYNPCC7002_RS17230	SYNPCC7002_RS17230	NA	hypothetical protein	FALSE
gene-SYNPCC7002_RS10190	No SP	protein_coding	SYNPCC7002_RS10190	SYNPCC7002_RS10190	SYNPCC7002_A2042	Uma2 family endonuclease	TRUE
gene-SYNPCC7002_RS10195	No SP	protein_coding	SYNPCC7002_RS10195	SYNPCC7002_RS10195	SYNPCC7002_A2043	DNA-directed RNA polymerase subunit beta'	TRUE
gene-SYNPCC7002_RS10200	No SP	protein_coding	SYNPCC7002_RS10200	SYNPCC7002_RS10200	SYNPCC7002_A2044	DNA-directed RNA polymerase subunit gamma	TRUE
gene-SYNPCC7002_RS10205	No SP	protein_coding	rpoB	SYNPCC7002_RS10205	SYNPCC7002_A2045	DNA-directed RNA polymerase subunit beta	TRUE
gene-SYNPCC7002_RS10210	No SP	protein_coding	SYNPCC7002_RS10210	SYNPCC7002_RS10210	SYNPCC7002_A2047	TatD family hydrolase	TRUE
gene-SYNPCC7002_RS10215	No SP	protein_coding	rpsT	SYNPCC7002_RS10215	SYNPCC7002_A2048	30S ribosomal protein S20	TRUE
gene-SYNPCC7002_RS10220	No SP	protein_coding	hisD	SYNPCC7002_RS10220	SYNPCC7002_A2049	histidinol dehydrogenase	TRUE
gene-SYNPCC7002_RS10225	Sec/SPI	protein_coding	SYNPCC7002_RS10225	SYNPCC7002_RS10225	SYNPCC7002_A2050	hypothetical protein	TRUE
gene-SYNPCC7002_RS10230	No SP	protein_coding	SYNPCC7002_RS10230	SYNPCC7002_RS10230	SYNPCC7002_A2051	hypothetical protein	TRUE
gene-SYNPCC7002_RS10235	Sec/SPI	protein_coding	SYNPCC7002_RS10235	SYNPCC7002_RS10235	SYNPCC7002_A2052	hypothetical protein	TRUE
gene-SYNPCC7002_RS10240	No SP	protein_coding	SYNPCC7002_RS10240	SYNPCC7002_RS10240	SYNPCC7002_A2053	phycobiliprotein lyase	TRUE
gene-SYNPCC7002_RS10245	No SP	protein_coding	SYNPCC7002_RS10245	SYNPCC7002_RS10245	SYNPCC7002_A2054	ribonuclease D	FALSE
gene-SYNPCC7002_RS10250	No SP	protein_coding	SYNPCC7002_RS10250	SYNPCC7002_RS10250	SYNPCC7002_A2055	DUF924 domain-containing protein	TRUE
gene-SYNPCC7002_RS10255	No SP	protein_coding	SYNPCC7002_RS10255	SYNPCC7002_RS10255	SYNPCC7002_A2056	serine hydrolase	TRUE
gene-SYNPCC7002_RS10260	No SP	protein_coding	SYNPCC7002_RS10260	SYNPCC7002_RS10260	SYNPCC7002_A2057	OsmC family protein	TRUE
gene-SYNPCC7002_RS10265	No SP	protein_coding	SYNPCC7002_RS10265	SYNPCC7002_RS10265	SYNPCC7002_A2058	GTP-binding protein	TRUE
gene-SYNPCC7002_RS10270	No SP	protein_coding	SYNPCC7002_RS10270	SYNPCC7002_RS10270	SYNPCC7002_A2059	LON peptidase substrate-binding domain-containing protein	FALSE
gene-SYNPCC7002_RS10275	No SP	protein_coding	rpsJ	SYNPCC7002_RS10275	SYNPCC7002_A2060	30S ribosomal protein S10	TRUE
gene-SYNPCC7002_RS10280	No SP	protein_coding	tuf	SYNPCC7002_RS10280	SYNPCC7002_A2061	elongation factor Tu	TRUE
gene-SYNPCC7002_RS10285	No SP	protein_coding	fusA	SYNPCC7002_RS10285	SYNPCC7002_A2062	elongation factor G	TRUE
gene-SYNPCC7002_RS10290	No SP	protein_coding	rpsG	SYNPCC7002_RS10290	SYNPCC7002_A2063	30S ribosomal protein S7	TRUE
gene-SYNPCC7002_RS10300	No SP	protein_coding	rpsL	SYNPCC7002_RS10300	SYNPCC7002_A2064	30S ribosomal protein S12	TRUE
gene-SYNPCC7002_RS10305	No SP	protein_coding	SYNPCC7002_RS10305	SYNPCC7002_RS10305	SYNPCC7002_A2065	iron-sulfur cluster assembly accessory protein	TRUE
gene-SYNPCC7002_RS10310	No SP	protein_coding	SYNPCC7002_RS10310	SYNPCC7002_RS10310	SYNPCC7002_A2066	phosphomannose isomerase type II C-terminal cupin domain	TRUE
gene-SYNPCC7002_RS10315	No SP	protein_coding	tadA	SYNPCC7002_RS10315	SYNPCC7002_A2067	tRNA adenosine(34) deaminase TadA	FALSE
gene-SYNPCC7002_RS10320	No SP	protein_coding	grxC	SYNPCC7002_RS10320	SYNPCC7002_A2068	glutaredoxin 3	FALSE
gene-SYNPCC7002_RS10325	No SP	protein_coding	ahcY	SYNPCC7002_RS10325	SYNPCC7002_A2069	adenosylhomocysteinase	TRUE
gene-SYNPCC7002_RS10330	No SP	protein_coding	SYNPCC7002_RS10330	SYNPCC7002_RS10330	SYNPCC7002_A2070	dihydroorotase	TRUE
gene-SYNPCC7002_RS10335	No SP	protein_coding	ureG	SYNPCC7002_RS10335	SYNPCC7002_A2071	urease accessory protein UreG	TRUE
gene-SYNPCC7002_RS10340	No SP	protein_coding	SYNPCC7002_RS10340	SYNPCC7002_RS10340	SYNPCC7002_A2072	hypothetical protein	TRUE
gene-SYNPCC7002_RS10345	No SP	protein_coding	SYNPCC7002_RS10345	SYNPCC7002_RS10345	SYNPCC7002_A2073	YegS/Rv2252/BmrU family lipid kinase	TRUE
gene-SYNPCC7002_RS10350	No SP	protein_coding	SYNPCC7002_RS10350	SYNPCC7002_RS10350	SYNPCC7002_A2074	DUF2103 domain-containing protein	FALSE
gene-SYNPCC7002_RS10355	No SP	protein_coding	clpS	SYNPCC7002_RS10355	SYNPCC7002_A2075	ATP-dependent Clp protease adapter ClpS	TRUE
gene-SYNPCC7002_RS10365	No SP	protein_coding	rph	SYNPCC7002_RS10365	SYNPCC7002_A2077	ribonuclease PH	TRUE
gene-SYNPCC7002_RS10370	Sec/SPI	protein_coding	SYNPCC7002_RS10370	SYNPCC7002_RS10370	SYNPCC7002_A2078	tetratricopeptide repeat protein	FALSE
gene-SYNPCC7002_RS10375	No SP	protein_coding	SYNPCC7002_RS10375	SYNPCC7002_RS10375	SYNPCC7002_A2079	elongation factor G	TRUE
gene-SYNPCC7002_RS10380	No SP	protein_coding	SYNPCC7002_RS10380	SYNPCC7002_RS10380	SYNPCC7002_A2080	Ycf34 family protein	TRUE
gene-SYNPCC7002_RS10385	Sec/SPI	protein_coding	SYNPCC7002_RS10385	SYNPCC7002_RS10385	SYNPCC7002_A2081	hypothetical protein	TRUE
gene-SYNPCC7002_RS10390	No SP	protein_coding	SYNPCC7002_RS10390	SYNPCC7002_RS10390	SYNPCC7002_A2082	hypothetical protein	TRUE
gene-SYNPCC7002_RS10395	No SP	protein_coding	rpsD	SYNPCC7002_RS10395	SYNPCC7002_A2083	30S ribosomal protein S4	TRUE
gene-SYNPCC7002_RS10405	No SP	protein_coding	SYNPCC7002_RS10405	SYNPCC7002_RS10405	SYNPCC7002_A2085	hypothetical protein	TRUE
gene-SYNPCC7002_RS10410	No SP	protein_coding	SYNPCC7002_RS10410	SYNPCC7002_RS10410	SYNPCC7002_A2086	Mo-dependent nitrogenase C-terminal domain-containing protein	TRUE
gene-SYNPCC7002_RS10415	No SP	protein_coding	modB	SYNPCC7002_RS10415	SYNPCC7002_A2088	molybdate ABC transporter permease subunit	FALSE
gene-SYNPCC7002_RS10425	No SP	protein_coding	SYNPCC7002_RS10425	SYNPCC7002_RS10425	SYNPCC7002_A2090	DUF362 domain-containing protein	TRUE
gene-SYNPCC7002_RS10430	No SP	protein_coding	SYNPCC7002_RS10430	SYNPCC7002_RS10430	SYNPCC7002_A2091	branched-chain amino acid ABC transporter permease	TRUE
gene-SYNPCC7002_RS10435	No SP	protein_coding	SYNPCC7002_RS10435	SYNPCC7002_RS10435	SYNPCC7002_A2092	4'-phosphopantetheinyl transferase superfamily protein	TRUE
gene-SYNPCC7002_RS10440	No SP	protein_coding	mdh	SYNPCC7002_RS10440	SYNPCC7002_A2093	malate dehydrogenase	TRUE
gene-SYNPCC7002_RS10445	No SP	protein_coding	SYNPCC7002_RS10445	SYNPCC7002_RS10445	SYNPCC7002_A2094	NAD(P)H-quinone oxidoreductase subunit O	FALSE
gene-SYNPCC7002_RS10450	No SP	protein_coding	SYNPCC7002_RS10450	SYNPCC7002_RS10450	SYNPCC7002_A2095	chromophore lyase CpcT/CpeT	TRUE
gene-SYNPCC7002_RS10455	No SP	protein_coding	SYNPCC7002_RS10455	SYNPCC7002_RS10455	SYNPCC7002_A2096	hypothetical protein	TRUE
gene-SYNPCC7002_RS10460	No SP	protein_coding	pyrC	SYNPCC7002_RS10460	SYNPCC7002_A2097	dihydroorotase	TRUE
gene-SYNPCC7002_RS10465	No SP	protein_coding	SYNPCC7002_RS10465	SYNPCC7002_RS10465	SYNPCC7002_A2098	branched-chain amino acid ABC transporter permease	TRUE
gene-SYNPCC7002_RS10470	No SP	protein_coding	SYNPCC7002_RS10470	SYNPCC7002_RS10470	SYNPCC7002_A2099	branched-chain amino acid ABC transporter permease	TRUE
gene-SYNPCC7002_RS10475	No SP	protein_coding	SYNPCC7002_RS10475	SYNPCC7002_RS10475	SYNPCC7002_A2100	PAS domain-containing sensor histidine kinase	TRUE
gene-SYNPCC7002_RS10480	No SP	protein_coding	SYNPCC7002_RS10480	SYNPCC7002_RS10480	NA	hypothetical protein	TRUE
gene-SYNPCC7002_RS10485	No SP	protein_coding	argC	SYNPCC7002_RS10485	SYNPCC7002_A2102	N-acetyl-gamma-glutamyl-phosphate reductase	TRUE
gene-SYNPCC7002_RS10490	No SP	protein_coding	SYNPCC7002_RS10490	SYNPCC7002_RS10490	SYNPCC7002_A2103	ATP-dependent helicase	TRUE
gene-SYNPCC7002_RS16175	Sec/SPI	protein_coding	SYNPCC7002_RS16175	SYNPCC7002_RS16175	SYNPCC7002_A2105	septal ring lytic transglycosylase RlpA family protein	TRUE
gene-SYNPCC7002_RS10500	No SP	protein_coding	SYNPCC7002_RS10500	SYNPCC7002_RS10500	SYNPCC7002_A2106	ATP-binding cassette domain-containing protein	TRUE
gene-SYNPCC7002_RS10505	No SP	protein_coding	SYNPCC7002_RS10505	SYNPCC7002_RS10505	SYNPCC7002_A2107	RNA-guided endonuclease TnpB family protein	TRUE
gene-SYNPCC7002_RS10510	No SP	protein_coding	SYNPCC7002_RS10510	SYNPCC7002_RS10510	SYNPCC7002_A2108	calcium-translocating P-type ATPase, PMCA-type	TRUE
gene-SYNPCC7002_RS16180	Sec/SPI	protein_coding	SYNPCC7002_RS16180	SYNPCC7002_RS16180	SYNPCC7002_A2109	Spy/CpxP family protein refolding chaperone	TRUE
gene-SYNPCC7002_RS10520	No SP	protein_coding	SYNPCC7002_RS10520	SYNPCC7002_RS10520	SYNPCC7002_A2110	hypothetical protein	TRUE
gene-SYNPCC7002_RS10525	No SP	protein_coding	SYNPCC7002_RS10525	SYNPCC7002_RS10525	SYNPCC7002_A2111	sigma-70 family RNA polymerase sigma factor	TRUE
gene-SYNPCC7002_RS10535	No SP	protein_coding	SYNPCC7002_RS10535	SYNPCC7002_RS10535	SYNPCC7002_A2113	DUF3488 and DUF4129 domain-containing transglutaminase family protein	TRUE
gene-SYNPCC7002_RS10545	No SP	protein_coding	SYNPCC7002_RS10545	SYNPCC7002_RS10545	SYNPCC7002_A2115	SpoIIE family protein phosphatase	TRUE
gene-SYNPCC7002_RS10550	No SP	protein_coding	SYNPCC7002_RS10550	SYNPCC7002_RS10550	SYNPCC7002_A2116	DUF3131 domain-containing protein	TRUE
gene-SYNPCC7002_RS10555	No SP	protein_coding	SYNPCC7002_RS10555	SYNPCC7002_RS10555	SYNPCC7002_A2117	hypothetical protein	TRUE
gene-SYNPCC7002_RS10560	No SP	protein_coding	SYNPCC7002_RS10560	SYNPCC7002_RS10560	SYNPCC7002_A2118	glycosyltransferase	TRUE
gene-SYNPCC7002_RS10565	No SP	protein_coding	SYNPCC7002_RS10565	SYNPCC7002_RS10565	SYNPCC7002_A2119	STAS domain-containing protein	TRUE
gene-SYNPCC7002_RS10570	No SP	protein_coding	SYNPCC7002_RS10570	SYNPCC7002_RS10570	SYNPCC7002_A2120	NAD(P)/FAD-dependent oxidoreductase	TRUE
gene-SYNPCC7002_RS10575	No SP	protein_coding	SYNPCC7002_RS10575	SYNPCC7002_RS10575	SYNPCC7002_A2121	HAD-IA family hydrolase	TRUE
gene-SYNPCC7002_RS10580	No SP	protein_coding	SYNPCC7002_RS10580	SYNPCC7002_RS10580	SYNPCC7002_A2122	IS4-like element ISSysp3 family transposase	TRUE
gene-SYNPCC7002_RS10585	No SP	protein_coding	SYNPCC7002_RS10585	SYNPCC7002_RS10585	SYNPCC7002_A2123	urease accessory protein UreD	TRUE
gene-SYNPCC7002_RS10595	No SP	protein_coding	glgA	SYNPCC7002_RS10595	SYNPCC7002_A2125	glycogen synthase GlgA	TRUE
gene-SYNPCC7002_RS10600	No SP	protein_coding	SYNPCC7002_RS10600	SYNPCC7002_RS10600	SYNPCC7002_A2126	hypothetical protein	FALSE
gene-SYNPCC7002_RS10605	No SP	protein_coding	accC	SYNPCC7002_RS10605	SYNPCC7002_A2127	acetyl-CoA carboxylase biotin carboxylase subunit	TRUE
gene-SYNPCC7002_RS10610	Sec/SPII	protein_coding	SYNPCC7002_RS10610	SYNPCC7002_RS10610	SYNPCC7002_A2128	hypothetical protein	FALSE
gene-SYNPCC7002_RS10615	No SP	protein_coding	SYNPCC7002_RS10615	SYNPCC7002_RS10615	SYNPCC7002_A2129	YggT family protein	TRUE
gene-SYNPCC7002_RS10620	Sec/SPI	protein_coding	SYNPCC7002_RS10620	SYNPCC7002_RS10620	SYNPCC7002_A2130	hypothetical protein	TRUE
gene-SYNPCC7002_RS10625	No SP	protein_coding	SYNPCC7002_RS10625	SYNPCC7002_RS10625	SYNPCC7002_A2131	homoserine dehydrogenase	TRUE
gene-SYNPCC7002_RS10630	No SP	protein_coding	SYNPCC7002_RS10630	SYNPCC7002_RS10630	SYNPCC7002_A2132	class I SAM-dependent DNA methyltransferase	TRUE
gene-SYNPCC7002_RS10635	No SP	protein_coding	SYNPCC7002_RS10635	SYNPCC7002_RS10635	SYNPCC7002_A2133	hypothetical protein	TRUE
gene-SYNPCC7002_RS16715	No SP	protein_coding	SYNPCC7002_RS16715	SYNPCC7002_RS16715	SYNPCC7002_A2134	hypothetical protein	TRUE
gene-SYNPCC7002_RS10640	No SP	protein_coding	SYNPCC7002_RS10640	SYNPCC7002_RS10640	SYNPCC7002_A2135	Uma2 family endonuclease	TRUE
gene-SYNPCC7002_RS10645	No SP	protein_coding	SYNPCC7002_RS10645	SYNPCC7002_RS10645	SYNPCC7002_A2136	TIGR04376 family protein	TRUE
gene-SYNPCC7002_RS10655	No SP	protein_coding	glgP	SYNPCC7002_RS10655	SYNPCC7002_A2139	alpha-glucan family phosphorylase	TRUE
gene-SYNPCC7002_RS10660	No SP	protein_coding	SYNPCC7002_RS10660	SYNPCC7002_RS10660	SYNPCC7002_A2140	allophycocyanin subunit alpha-B	TRUE
gene-SYNPCC7002_RS10665	No SP	protein_coding	SYNPCC7002_RS10665	SYNPCC7002_RS10665	SYNPCC7002_A2141	IS4-like element ISSysp3 family transposase	FALSE
gene-SYNPCC7002_RS10670	No SP	protein_coding	SYNPCC7002_RS10670	SYNPCC7002_RS10670	SYNPCC7002_A2142	hypothetical protein	TRUE
gene-SYNPCC7002_RS10675	No SP	protein_coding	SYNPCC7002_RS10675	SYNPCC7002_RS10675	SYNPCC7002_A2143	hypothetical protein	TRUE
gene-SYNPCC7002_RS10680	No SP	protein_coding	SYNPCC7002_RS10680	SYNPCC7002_RS10680	SYNPCC7002_A2144	SWIM zinc finger family protein	TRUE
gene-SYNPCC7002_RS10685	No SP	protein_coding	SYNPCC7002_RS10685	SYNPCC7002_RS10685	SYNPCC7002_A2145	D-alanyl-D-alanine carboxypeptidase family protein	TRUE
gene-SYNPCC7002_RS10690	No SP	protein_coding	SYNPCC7002_RS10690	SYNPCC7002_RS10690	SYNPCC7002_A2146	AEC family transporter	TRUE
gene-SYNPCC7002_RS10695	No SP	protein_coding	aroC	SYNPCC7002_RS10695	SYNPCC7002_A2147	chorismate synthase	TRUE
gene-SYNPCC7002_RS10700	No SP	protein_coding	SYNPCC7002_RS10700	SYNPCC7002_RS10700	SYNPCC7002_A2148	ABC transporter permease	TRUE
gene-SYNPCC7002_RS10705	No SP	protein_coding	SYNPCC7002_RS10705	SYNPCC7002_RS10705	SYNPCC7002_A2149	energy-coupling factor transporter transmembrane protein EcfT	TRUE
gene-SYNPCC7002_RS10710	No SP	protein_coding	SYNPCC7002_RS10710	SYNPCC7002_RS10710	SYNPCC7002_A2150	universal stress protein	TRUE
gene-SYNPCC7002_RS10715	No SP	protein_coding	psbM	SYNPCC7002_RS10715	SYNPCC7002_A2151	photosystem II reaction center protein PsbM	FALSE
gene-SYNPCC7002_RS10720	No SP	protein_coding	SYNPCC7002_RS10720	SYNPCC7002_RS10720	SYNPCC7002_A2152	(2Fe-2S)-binding protein	TRUE
gene-SYNPCC7002_RS10725	No SP	protein_coding	SYNPCC7002_RS10725	SYNPCC7002_RS10725	SYNPCC7002_A2153	hypothetical protein	TRUE
gene-SYNPCC7002_RS10730	No SP	protein_coding	SYNPCC7002_RS10730	SYNPCC7002_RS10730	SYNPCC7002_A2154	HAD family hydrolase	TRUE
gene-SYNPCC7002_RS10735	Tat/SPI	protein_coding	SYNPCC7002_RS10735	SYNPCC7002_RS10735	SYNPCC7002_A2155	metallophosphoesterase	TRUE
gene-SYNPCC7002_RS10740	No SP	protein_coding	SYNPCC7002_RS10740	SYNPCC7002_RS10740	SYNPCC7002_A2157	hypothetical protein	FALSE
gene-SYNPCC7002_RS10745	No SP	protein_coding	SYNPCC7002_RS10745	SYNPCC7002_RS10745	SYNPCC7002_A2158	Uma2 family endonuclease	TRUE
gene-SYNPCC7002_RS10750	Sec/SPI	protein_coding	SYNPCC7002_RS10750	SYNPCC7002_RS10750	SYNPCC7002_A2159	tetratricopeptide repeat protein	TRUE
gene-SYNPCC7002_RS10755	No SP	protein_coding	dnaK	SYNPCC7002_RS10755	SYNPCC7002_A2160	molecular chaperone DnaK	TRUE
gene-SYNPCC7002_RS10760	No SP	protein_coding	SYNPCC7002_RS10760	SYNPCC7002_RS10760	SYNPCC7002_A2161	J domain-containing protein	TRUE
gene-SYNPCC7002_RS10765	No SP	protein_coding	SYNPCC7002_RS10765	SYNPCC7002_RS10765	SYNPCC7002_A2162	RluA family pseudouridine synthase	TRUE
gene-SYNPCC7002_RS10770	No SP	protein_coding	SYNPCC7002_RS10770	SYNPCC7002_RS10770	SYNPCC7002_A2163	mechanosensitive ion channel family protein	TRUE
gene-SYNPCC7002_RS10775	No SP	protein_coding	psbA	SYNPCC7002_RS10775	SYNPCC7002_A2164	photosystem II q(b) protein	TRUE
gene-SYNPCC7002_RS10780	Sec/SPI	protein_coding	SYNPCC7002_RS10780	SYNPCC7002_RS10780	SYNPCC7002_A2165	DUF3365 domain-containing protein	TRUE
gene-SYNPCC7002_RS10785	Sec/SPI	protein_coding	SYNPCC7002_RS10785	SYNPCC7002_RS10785	SYNPCC7002_A2166	DUF3122 domain-containing protein	TRUE
gene-SYNPCC7002_RS10790	No SP	protein_coding	SYNPCC7002_RS10790	SYNPCC7002_RS10790	SYNPCC7002_A2167	EAL domain-containing protein	TRUE
gene-SYNPCC7002_RS10795	Sec/SPI	protein_coding	SYNPCC7002_RS10795	SYNPCC7002_RS10795	SYNPCC7002_A2168	hypothetical protein	TRUE
gene-SYNPCC7002_RS10800	No SP	protein_coding	SYNPCC7002_RS10800	SYNPCC7002_RS10800	SYNPCC7002_A2169	hypothetical protein	TRUE
gene-SYNPCC7002_RS10805	Sec/SPI	protein_coding	SYNPCC7002_RS10805	SYNPCC7002_RS10805	SYNPCC7002_A2171	hypothetical protein	TRUE
gene-SYNPCC7002_RS10810	No SP	protein_coding	SYNPCC7002_RS10810	SYNPCC7002_RS10810	SYNPCC7002_A2172	DUF11 domain-containing protein	TRUE
gene-SYNPCC7002_RS10815	Sec/SPI	protein_coding	SYNPCC7002_RS10815	SYNPCC7002_RS10815	SYNPCC7002_A2173	DUF11 domain-containing protein	TRUE
gene-SYNPCC7002_RS10820	Sec/SPI	protein_coding	SYNPCC7002_RS10820	SYNPCC7002_RS10820	SYNPCC7002_A2174	hypothetical protein	TRUE
gene-SYNPCC7002_RS10825	No SP	protein_coding	SYNPCC7002_RS10825	SYNPCC7002_RS10825	SYNPCC7002_A2175	DUF11 domain-containing protein	TRUE
gene-SYNPCC7002_RS10830	No SP	protein_coding	SYNPCC7002_RS10830	SYNPCC7002_RS10830	SYNPCC7002_A2176	tetratricopeptide repeat protein	TRUE
gene-SYNPCC7002_RS16990	Sec/SPI	protein_coding	SYNPCC7002_RS16990	SYNPCC7002_RS16990	SYNPCC7002_A2177	hypothetical protein	TRUE
gene-SYNPCC7002_RS10840	No SP	protein_coding	SYNPCC7002_RS10840	SYNPCC7002_RS10840	SYNPCC7002_A2178	hypothetical protein	TRUE
gene-SYNPCC7002_RS10845	Sec/SPI	protein_coding	SYNPCC7002_RS10845	SYNPCC7002_RS10845	SYNPCC7002_A2179	transporter substrate-binding domain-containing protein	FALSE
gene-SYNPCC7002_RS10850	No SP	protein_coding	rplT	SYNPCC7002_RS10850	SYNPCC7002_A2180	50S ribosomal protein L20	TRUE
gene-SYNPCC7002_RS10855	No SP	protein_coding	rpmI	SYNPCC7002_RS10855	SYNPCC7002_A2181	50S ribosomal protein L35	TRUE
gene-SYNPCC7002_RS10860	No SP	protein_coding	SYNPCC7002_RS10860	SYNPCC7002_RS10860	SYNPCC7002_A2182	ABC transporter permease	TRUE
gene-SYNPCC7002_RS10865	No SP	protein_coding	SYNPCC7002_RS10865	SYNPCC7002_RS10865	SYNPCC7002_A2183	hypothetical protein	TRUE
gene-SYNPCC7002_RS10870	No SP	protein_coding	SYNPCC7002_RS10870	SYNPCC7002_RS10870	SYNPCC7002_A2184	C40 family peptidase	FALSE
gene-SYNPCC7002_RS10875	No SP	protein_coding	SYNPCC7002_RS10875	SYNPCC7002_RS10875	SYNPCC7002_A2185	glycosyltransferase family 2 protein	TRUE
gene-SYNPCC7002_RS10880	No SP	protein_coding	SYNPCC7002_RS10880	SYNPCC7002_RS10880	SYNPCC7002_A2186	TRC40/GET3/ArsA family transport-energizing ATPase	TRUE
gene-SYNPCC7002_RS10885	No SP	protein_coding	SYNPCC7002_RS10885	SYNPCC7002_RS10885	SYNPCC7002_A2188	aspartate aminotransferase	TRUE
gene-SYNPCC7002_RS10890	No SP	protein_coding	SYNPCC7002_RS10890	SYNPCC7002_RS10890	SYNPCC7002_A2189	ABC transporter transmembrane domain-containing protein	TRUE
gene-SYNPCC7002_RS10895	No SP	protein_coding	SYNPCC7002_RS10895	SYNPCC7002_RS10895	SYNPCC7002_A2190	zinc-dependent alcohol dehydrogenase family protein	TRUE
